Rank,Game_Career,Game_Team,Week,Date,Team,Opponent,GS,Completions,Attempts,Completion_Pct,Pass_Yds,Pass_TD,INT,Yards_per_Attempt,Adj_Yards_per_Attempt,Passer_Rating,Sacks,Sack_Yards,Rush_Att,Rush_Yds,Rush_TD,Yards_per_Rush,Fumbles,Fantasy_Points,Season,QB
177.0,177.0,12.0,13,2019-12-01,GB,NYG,*,21,33,63.6,243,4,0,7.4,9.79,125.4,0,0.0,3,24,0,8.0,0,28.119999999999997,2019,Aaron Rodgers
178.0,178.0,13.0,14,2019-12-08,GB,WAS,*,18,28,64.3,195,1,0,7.0,7.68,96.6,4,28.0,5,16,0,3.2,1,11.4,2019,Aaron Rodgers
179.0,179.0,14.0,15,2019-12-15,GB,CHI,*,16,33,48.5,203,1,0,6.2,6.76,78.2,1,11.0,3,23,0,7.7,0,14.419999999999998,2019,Aaron Rodgers
180.0,180.0,15.0,16,2019-12-23,GB,MIN,*,26,40,65.0,216,0,1,5.4,4.28,68.3,3,17.0,3,-3,0,-1.0,0,6.34,2019,Aaron Rodgers
181.0,181.0,16.0,17,2019-12-29,GB,DET,*,27,55,49.1,323,2,1,5.9,5.78,72.0,1,11.0,2,1,0,0.5,0,19.020000000000003,2019,Aaron Rodgers
182.0,182.0,1.0,1,2020-09-13,GB,MIN,*,32,44,72.7,364,4,0,8.3,10.09,127.5,0,0.0,1,2,0,2.0,0,30.76,2020,Aaron Rodgers
183.0,183.0,2.0,2,2020-09-20,GB,DET,*,18,30,60.0,240,2,0,8.0,9.33,107.6,1,11.0,2,12,0,6.0,0,18.8,2020,Aaron Rodgers
184.0,184.0,3.0,3,2020-09-27,GB,NO,*,21,32,65.6,283,3,0,8.8,10.72,124.9,1,12.0,2,12,0,6.0,0,24.52,2020,Aaron Rodgers
185.0,185.0,4.0,4,2020-10-05,GB,ATL,*,27,33,81.8,327,4,0,9.9,12.33,147.5,1,12.0,1,5,0,5.0,0,29.58,2020,Aaron Rodgers
186.0,186.0,5.0,6,2020-10-18,GB,TB,*,16,35,45.7,160,0,2,4.6,2.0,35.4,4,42.0,2,14,0,7.0,0,3.8000000000000007,2020,Aaron Rodgers
187.0,187.0,6.0,7,2020-10-25,GB,HOU,*,23,34,67.6,283,4,0,8.3,10.68,132.4,0,0.0,0,0,0,,0,27.32,2020,Aaron Rodgers
188.0,188.0,7.0,8,2020-11-01,GB,MIN,*,27,41,65.9,291,3,0,7.1,8.56,110.9,1,0.0,2,9,0,4.5,1,22.54,2020,Aaron Rodgers
189.0,189.0,8.0,9,2020-11-05,GB,SF,*,25,31,80.6,305,4,0,9.8,12.42,147.2,1,11.0,1,7,0,7.0,0,28.9,2020,Aaron Rodgers
190.0,190.0,9.0,10,2020-11-15,GB,JAX,*,24,34,70.6,325,2,1,9.6,9.41,108.1,1,10.0,3,4,1,1.3,0,25.4,2020,Aaron Rodgers
191.0,191.0,10.0,11,2020-11-22,GB,IND,*,27,38,71.1,311,3,1,8.2,8.58,110.7,1,10.0,3,13,0,4.3,1,21.74,2020,Aaron Rodgers
192.0,192.0,11.0,12,2020-11-29,GB,CHI,*,21,29,72.4,211,4,0,7.3,10.03,132.3,0,0.0,2,12,0,6.0,0,25.639999999999997,2020,Aaron Rodgers
193.0,193.0,12.0,13,2020-12-06,GB,PHI,*,25,34,73.5,295,3,0,8.7,10.44,128.9,2,7.0,4,-3,0,-0.8,1,21.5,2020,Aaron Rodgers
194.0,194.0,13.0,14,2020-12-13,GB,DET,*,26,33,78.8,290,3,0,8.8,10.61,133.6,0,0.0,6,13,1,2.2,0,30.900000000000002,2020,Aaron Rodgers
195.0,195.0,14.0,15,2020-12-19,GB,CAR,*,20,29,69.0,143,1,0,4.9,5.62,91.6,5,47.0,5,26,1,5.2,0,18.32,2020,Aaron Rodgers
196.0,196.0,15.0,16,2020-12-27,GB,TEN,*,21,25,84.0,231,4,1,9.2,10.64,128.1,1,17.0,3,19,0,6.3,1,23.14,2020,Aaron Rodgers
197.0,197.0,16.0,17,2021-01-03,GB,CHI,*,19,24,79.2,240,4,0,10.0,13.33,147.9,1,3.0,1,4,0,4.0,0,26.0,2021,Aaron Rodgers
198.0,198.0,1.0,1,2021-09-12,GB,NO,*,15,28,53.6,133,0,2,4.8,1.54,36.8,1,11.0,0,0,0,,0,1.3200000000000003,2021,Aaron Rodgers
199.0,199.0,2.0,2,2021-09-20,GB,DET,*,22,27,81.5,255,4,0,9.4,12.41,145.6,3,28.0,4,6,0,1.5,0,26.8,2021,Aaron Rodgers
200.0,200.0,3.0,3,2021-09-26,GB,SF,*,23,33,69.7,261,2,0,7.9,9.12,113.3,1,8.0,0,0,0,,0,18.439999999999998,2021,Aaron Rodgers
201.0,201.0,4.0,4,2021-10-03,GB,PIT,*,20,36,55.6,248,2,0,6.9,8.0,95.6,3,12.0,3,2,1,0.7,0,24.12,2021,Aaron Rodgers
202.0,202.0,5.0,5,2021-10-10,GB,CIN,*,27,39,69.2,344,2,1,8.8,8.69,102.9,2,11.0,0,0,0,,0,19.759999999999998,2021,Aaron Rodgers
203.0,203.0,6.0,6,2021-10-17,GB,CHI,*,17,23,73.9,195,2,0,8.5,10.22,128.0,3,26.0,7,19,1,2.7,0,23.7,2021,Aaron Rodgers
204.0,204.0,7.0,7,2021-10-24,GB,WAS,*,27,35,77.1,274,3,0,7.8,9.54,127.6,3,27.0,2,17,0,8.5,0,24.66,2021,Aaron Rodgers
205.0,205.0,8.0,8,2021-10-28,GB,ARI,*,22,37,59.5,184,2,0,5.0,6.05,90.4,1,0.0,2,3,0,1.5,0,15.66,2021,Aaron Rodgers
206.0,206.0,10.0,10,2021-11-14,GB,SEA,*,23,37,62.2,292,0,1,7.9,6.68,75.5,1,5.0,2,8,0,4.0,1,8.48,2021,Aaron Rodgers
