Season,Week,Date,Opponent,Completions,Attempts,Pass_Yds,Pass_TD,INT,Rush_Att,Rush_Yds,Rush_TD,Fantasy_Points,Def_Cmp_Allowed_pg,Def_Att_Allowed_pg,Def_PassYds_Allowed_pg,Def_PassTD_Allowed_pg,Def_INT_Forced_pg,Def_RushAtt_Allowed_pg,Def_RushYds_Allowed_pg,Def_RushTD_Allowed_pg,Def_Sacks_pg,Def_2PP_Allowed_pg,Def_FantasyPts_Allowed_pg,QB
2018,6,2018-10-14,LV,17,23,222,3,1,6,20,0,18.880000000000003,22.5625,33.125,252.875,1.5,0.3125,2.875,9.4375,0.1875,1.9375,,17.2,Russel Wilson
2018,8,2018-10-28,DET,14,17,248,3,0,2,15,0,23.42,22.8125,35.5625,256.875,1.3125,1.1875,3.0,11.125,0.1875,2.1875,0.0625,15.2,Russel Wilson
2018,9,2018-11-04,LAC,26,39,235,2,1,5,41,0,17.5,20.5625,32.6875,213.5625,1.0625,1.125,2.875,14.625,0.125,2.6875,0.0625,12.3,Russel Wilson
2018,10,2018-11-11,LAR,17,26,176,3,0,9,92,0,26.24,20.25,34.625,237.4375,1.3125,1.0625,2.5625,12.8125,0.0625,3.0,,13.8,Russel Wilson
2018,11,2018-11-15,GB,21,31,225,2,0,5,17,0,18.7,21.75,32.0625,252.5625,1.875,0.6875,3.125,12.75,0.125,2.3125,0.0625,18.0,Russel Wilson
2018,12,2018-11-25,CAR,22,31,339,2,0,3,4,0,21.96,21.9375,34.375,248.0625,1.5625,0.625,3.0625,13.6875,0.0,3.125,0.0625,15.3,Russel Wilson
2018,13,2018-12-02,SF,11,17,185,4,0,4,14,0,24.8,21.5,34.0,246.4375,1.6875,0.625,4.375,14.8125,0.25,1.875,0.125,18.4,Russel Wilson
2018,14,2018-12-10,MIN,10,20,72,0,1,7,61,0,6.98,20.1875,34.5625,205.6875,0.75,0.875,2.5625,11.0,0.1875,2.3125,0.0625,11.7,Russel Wilson
2018,15,2018-12-16,SF,23,31,237,2,0,5,15,0,16.98,21.5,34.0,246.4375,1.6875,0.625,4.375,14.8125,0.25,1.875,0.125,18.4,Russel Wilson
2018,16,2018-12-23,KC,18,29,271,3,0,8,57,0,28.54,20.3125,35.5625,258.1875,1.4375,0.9375,2.9375,15.4375,0.1875,1.9375,0.0625,17.0,Russel Wilson
2018,17,2018-12-30,ARI,12,21,152,1,1,2,-2,0,7.880000000000001,21.4375,35.25,237.25,1.5,0.9375,3.0625,15.25,0.3125,2.3125,,16.8,Russel Wilson
2019,1,2019-09-08,CIN,14,20,195,2,0,4,8,0,16.6,24.25,36.375,282.75,2.0,0.75,4.875,19.3125,0.1875,2.125,0.125,20.7,Russel Wilson
2019,2,2019-09-15,PIT,29,35,300,3,0,6,22,0,24.2,22.625,35.375,252.75,1.6875,0.5,2.625,12.5,0.0625,3.25,0.125,17.3,Russel Wilson
2019,3,2019-09-22,NO,32,50,406,2,0,7,51,2,41.34,23.9375,35.75,285.8125,1.8125,0.75,3.8125,18.1875,0.3125,3.0625,0.3125,21.0,Russel Wilson
2019,4,2019-09-29,ARI,22,28,240,1,0,2,7,0,10.3,21.3125,31.5625,222.9375,1.25,0.4375,3.25,9.8125,0.25,3.0625,0.0625,14.9,Russel Wilson
2019,5,2019-10-03,LAR,17,23,268,4,0,8,32,0,29.92,21.625,33.1875,254.625,1.875,1.125,2.875,17.1875,0.0,2.5,0.125,16.7,Russel Wilson
2019,6,2019-10-13,CLE,23,33,295,2,0,9,31,1,26.9,24.5625,39.125,273.125,1.3125,1.0625,4.6875,20.1875,0.3125,2.3125,0.125,17.6,Russel Wilson
2019,7,2019-10-20,BAL,20,41,241,1,1,3,27,0,14.34,21.0625,35.9375,228.1875,1.3125,0.75,2.8125,12.1875,0.125,2.6875,0.0625,14.6,Russel Wilson
2019,8,2019-10-27,ATL,14,20,182,2,0,4,4,0,15.68,24.75,36.375,273.25,2.0625,0.875,4.375,24.1875,0.25,2.3125,,21.2,Russel Wilson
2019,9,2019-11-03,TB,29,43,378,5,0,1,21,0,37.22,24.125,33.3125,273.625,2.0625,0.5625,4.5,18.8125,0.125,2.375,0.0625,20.9,Russel Wilson
2019,10,2019-11-11,SF,24,34,232,1,1,6,53,0,14.579999999999998,21.5,33.875,247.4375,2.1875,0.125,3.75,10.1875,0.0,2.3125,0.125,19.4,Russel Wilson
2019,12,2019-11-24,PHI,13,25,200,1,1,3,15,0,9.5,25.9375,38.875,287.625,1.375,0.625,3.6875,16.3125,0.25,2.75,0.0625,18.5,Russel Wilson
2019,13,2019-12-02,MIN,21,31,240,2,1,4,13,0,16.900000000000002,19.625,31.3125,216.0625,0.9375,0.75,3.5625,15.625,0.1875,3.125,0.25,13.7,Russel Wilson
2019,14,2019-12-08,LAR,22,36,245,0,1,5,28,0,8.600000000000001,21.625,33.1875,254.625,1.875,1.125,2.875,17.1875,0.0,2.5,0.125,16.7,Russel Wilson
2019,15,2019-12-15,CAR,20,26,286,2,0,3,-1,0,19.34,22.0,32.875,250.3125,1.9375,0.8125,3.5,14.4375,0.125,2.1875,0.0625,18.2,Russel Wilson
2019,16,2019-12-22,ARI,16,31,169,1,0,2,2,0,8.959999999999999,21.3125,31.5625,222.9375,1.25,0.4375,3.25,9.8125,0.25,3.0625,0.0625,14.9,Russel Wilson
2019,17,2019-12-29,SF,25,40,233,2,0,8,29,0,20.22,21.5,33.875,247.4375,2.1875,0.125,3.75,10.1875,0.0,2.3125,0.125,19.4,Russel Wilson
2020,1,2020-09-13,ATL,31,35,322,4,0,3,29,0,29.78,21.8125,33.375,256.6875,1.75,0.75,4.1875,17.375,0.3125,1.75,0.0625,20.0,Russel Wilson
2020,2,2020-09-20,NE,21,28,288,5,1,5,39,0,33.42,18.8125,33.25,199.25,0.75,1.5625,3.625,14.0,0.25,2.9375,,10.9,Russel Wilson
2020,3,2020-09-27,DAL,27,40,315,5,0,6,22,0,34.800000000000004,23.0,35.4375,240.375,1.25,0.4375,4.375,18.5,0.1875,2.4375,0.0625,16.1,Russel Wilson
2020,4,2020-10-04,MIA,24,34,360,2,1,4,5,0,20.9,21.5,34.0625,272.0625,2.4375,0.8125,2.5625,8.0,0.1875,1.4375,0.125,21.3,Russel Wilson
2020,5,2020-10-11,MIN,20,32,217,3,1,5,58,0,24.48,24.5625,37.375,253.8125,1.4375,1.0,1.625,5.75,0.0,3.0,0.0625,14.1,Russel Wilson
2020,7,2020-10-25,ARI,33,50,388,3,3,6,84,0,29.92,26.3125,37.5625,299.0625,2.375,0.4375,3.3125,17.6875,0.0,2.5,,22.7,Russel Wilson
2020,8,2020-11-01,SF,27,37,261,4,0,6,23,0,28.74,19.8125,32.375,190.875,1.4375,0.75,4.5625,23.75,0.1875,3.0,0.125,15.2,Russel Wilson
2020,9,2020-11-08,BUF,28,41,390,2,2,2,5,1,22.1,21.75,34.5625,213.8125,0.9375,0.875,3.5,9.6875,0.125,2.6875,0.1875,12.5,Russel Wilson
2020,10,2020-11-15,LAR,22,37,248,0,2,8,60,0,9.92,21.75,35.125,245.5,1.4375,0.8125,3.75,13.5,0.125,3.125,,15.5,Russel Wilson
2020,11,2020-11-19,ARI,23,28,197,2,0,10,42,0,16.08,26.3125,37.5625,299.0625,2.375,0.4375,3.3125,17.6875,0.0,2.5,,22.7,Russel Wilson
2020,12,2020-11-30,PHI,22,31,230,1,0,6,12,0,14.4,21.625,35.5625,257.5,1.5625,0.6875,2.6875,13.375,0.0625,2.6875,0.0625,16.3,Russel Wilson
